timestamp,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,location_x,location_y,location_z,rotation_pitch,rotation_yaw,rotation_roll,control_throttle,control_steer,control_brake,control_hand_brake,control_reverse,control_manual_gear_shift,control_gear
18155905.2798815,-5.6170765674323775e-06,5.66384187550284e-05,0.0014899420784786344,1.105781575461151e-05,0.0005070270271971822,0.021991463378071785,8.327961404575035e-05,-0.0014999537961557508,-0.0002708079118747264,-85.1468505859375,-103.282470703125,-0.44856199622154236,-1.202120065689087,89.84300231933594,-0.0005492573836818337,0.699999988079071,-4.768371808516747e-10,0.0,False,False,False,0
18155905.2798815,-5.6170765674323775e-06,5.66384187550284e-05,0.0014899420784786344,1.105781575461151e-05,0.0005070270271971822,0.021991463378071785,8.327961404575035e-05,-0.0014999537961557508,-0.0002708079118747264,-85.1468505859375,-103.282470703125,-0.44856199622154236,-1.202120065689087,89.84300231933594,-0.0005492573836818337,0.699999988079071,-4.768371808516747e-10,0.0,False,False,False,0
18155905.3414125,-3.5596640373114496e-06,4.5428572775563225e-05,0.0009964706841856241,3.343635762576014e-05,-0.0001821785408537835,-0.008019725792109966,8.022804104257375e-05,-0.0008718144381418824,-0.0002842340327333659,-85.1468505859375,-103.282470703125,-0.4484744071960449,-1.202120065689087,89.84300231933594,-0.0005492573836818337,0.699999988079071,-4.768371808516747e-10,0.0,False,False,False,0
18155905.3414125,-3.5596640373114496e-06,4.5428572775563225e-05,0.0009964706841856241,3.343635762576014e-05,-0.0001821785408537835,-0.008019725792109966,8.022804104257375e-05,-0.0008718144381418824,-0.0002842340327333659,-85.1468505859375,-103.282470703125,-0.4484744071960449,-1.202120065689087,89.84300231933594,-0.0005492573836818337,0.699999988079071,-4.768371808516747e-10,0.0,False,False,False,0
18155905.3999306,-3.4464505915821064e-06,2.2950469428906217e-05,2.3806067474652082e-05,1.934416104631964e-06,-0.0003840710560325533,-0.01661938801407814,-9.005977335618809e-05,-0.0008034328348003328,-0.00028187953284941614,-85.1468505859375,-103.282470703125,-0.44848212599754333,-1.202120065689087,89.84300231933594,-0.0005492573836818337,0.699999988079071,-4.768371808516747e-10,0.0,False,False,False,0
18155905.507315,-2.280831040479825e-06,4.870176053373143e-05,0.001109273754991591,6.872337507957127e-06,0.0001353804545942694,0.005226569715887308,0.0001103435643017292,-0.0004301282751839608,-0.0002959678531624377,-85.1468505859375,-103.282470703125,-0.4483448266983032,-1.202120065689087,89.84300231933594,-0.0005492573836818337,0.699999988079071,-4.768371808516747e-10,0.0,False,False,False,0
18155905.5802119,-1.7808237089411705e-06,5.640923700411804e-05,0.0013861971674486995,6.859893346700119e-06,0.00010574338375590742,0.003799274330958724,0.0001359184243483469,-0.0002659845049493015,-0.0003023373428732157,-85.1468505859375,-103.282470703125,-0.4482519328594208,-1.202120065689087,89.84300231933594,-0.0005492573836818337,0.699999988079071,-4.768371808516747e-10,0.0,False,False,False,0
18155905.5802119,-1.7808237089411705e-06,5.640923700411804e-05,0.0013861971674486995,6.859893346700119e-06,0.00010574338375590742,0.003799274330958724,0.0001359184243483469,-0.0002659845049493015,-0.0003023373428732157,-85.1468505859375,-103.282470703125,-0.4482519328594208,-1.202120065689087,89.84300231933594,-0.0005492573836818337,0.699999988079071,-4.768371808516747e-10,0.0,False,False,False,0
18155905.6439512,-1.4418619684875011e-06,1.1194943908776622e-05,-0.0005373801686801016,5.318197963788407e-06,-0.0007093973690643907,-0.030180295929312706,-0.00013488622789736837,-0.00015642179641872644,-0.00029912442550994456,-85.1468505859375,-103.282470703125,-0.44830790162086487,-1.202120065689087,89.84300231933594,-0.0005492573836818337,0.699999988079071,-4.768371808516747e-10,0.0,False,False,False,0
18155905.7198445,-1.300649046243052e-06,-7.576942152809352e-06,-0.0013067650143057108,1.8604737306304742e-06,-0.00024731873418204486,-0.010136609897017479,-0.000193749918253161,-0.00010833385749720037,-0.0002937341923825443,-85.1468505859375,-103.282470703125,-0.44842541217803955,-1.202120065689087,89.84300231933594,-0.0005492573836818337,0.699999988079071,-4.768371808516747e-10,0.0,False,False,False,0
18155905.7756037,-1.2763490531142452e-06,2.5856494175968692e-05,0.00016713241348043084,4.3580084252425877e-07,0.0005996018298901618,0.02643316425383091,6.109484093030915e-05,-0.00010400138125987723,-0.00029755252762697637,-85.1468505859375,-103.282470703125,-0.4484149217605591,-1.202120065689087,89.84300231933594,-0.0005492573836818337,0.699999988079071,-4.768371808516747e-10,0.0,False,False,False,0
18155905.7756037,-1.2763490531142452e-06,2.5856494175968692e-05,0.00016713241348043084,4.3580084252425877e-07,0.0005996018298901618,0.02643316425383091,6.109484093030915e-05,-0.00010400138125987723,-0.00029755252762697637,-85.1468505859375,-103.282470703125,-0.4484149217605591,-1.202120065689087,89.84300231933594,-0.0005492573836818337,0.699999988079071,-4.768371808516747e-10,0.0,False,False,False,0
18155905.8295248,-1.1009326499333838e-06,5.0572751206345856e-05,0.001197161851450801,3.2538509913138114e-06,0.00045846920693293214,0.019106322899460793,0.00013927181134931743,-6.294724153121933e-05,-0.00030360918026417494,-85.1468505859375,-103.282470703125,-0.44832858443260193,-1.202120065689087,89.84300231933594,-0.0005492573836818337,0.699999988079071,-4.768371808516747e-10,0.0,False,False,False,0
18155905.8295248,-1.1009326499333838e-06,5.0572751206345856e-05,0.001197161851450801,3.2538509913138114e-06,0.00045846920693293214,0.019106322899460793,0.00013927181134931743,-6.294724153121933e-05,-0.00030360918026417494,-85.1468505859375,-103.282470703125,-0.44832858443260193,-1.202120065689087,89.84300231933594,-0.0005492573836818337,0.699999988079071,-4.768371808516747e-10,0.0,False,False,False,0
18155905.9152233,-1.0173296232096618e-06,4.602432090905495e-05,0.000961709360126406,9.755380006026826e-07,-5.307423634803854e-05,-0.002747422782704234,9.236596088157967e-05,-2.578975363576319e-05,-0.00030592276016250253,-85.1468505859375,-103.282470703125,-0.4482596814632416,-1.202120065689087,89.84300231933594,-0.0005492573836818337,0.699999988079071,-4.768371808516747e-10,0.0,False,False,False,0
18155905.9152233,-1.0173296232096618e-06,4.602432090905495e-05,0.000961709360126406,9.755380006026826e-07,-5.307423634803854e-05,-0.002747422782704234,9.236596088157967e-05,-2.578975363576319e-05,-0.00030592276016250253,-85.1468505859375,-103.282470703125,-0.4482596814632416,-1.202120065689087,89.84300231933594,-0.0005492573836818337,0.699999988079071,-4.768371808516747e-10,0.0,False,False,False,0
18155905.992771998,-1.076521584764123e-06,1.9193887055735104e-05,-0.0001900242641568184,-7.631025482623954e-07,-0.0003458978608250618,-0.014848144724965096,-5.804660031571984e-05,-2.2457043087342754e-05,-0.00030316345510073006,-85.1468505859375,-103.282470703125,-0.4482799768447876,-1.202120065689087,89.84300231933594,-0.0005492573836818337,0.699999988079071,-4.768371808516747e-10,0.0,False,False,False,0
18155906.0589357,-9.96104745354387e-07,2.090930820486392e-06,-0.0008861905080266297,1.2154168871347792e-06,-0.0002584933827165514,-0.010521828196942806,-0.00010523760283831507,-2.5390372684341855e-06,-0.00029808180988766253,-85.1468505859375,-103.282470703125,-0.4483864903450012,-1.202120065689087,89.84300231933594,-0.0005492573836818337,0.699999988079071,-4.768371808516747e-10,0.0,False,False,False,0
18155906.1226925,-1.1544877906999318e-06,-4.445910235517658e-06,-0.0011379456846043468,-2.484822061887826e-06,-0.00010255446250084788,-0.003949708305299282,-0.0001417814492015168,-6.280186062213033e-05,-0.0002914972719736397,-85.1468505859375,-103.282470703125,-0.44849804043769836,-1.202120065689087,89.84300231933594,-0.0005492573836818337,0.699999988079071,-4.768371808516747e-10,0.0,False,False,False,0
18155906.2193168,0.0018291085725650191,0.6732832193374634,-0.015207594260573387,0.01893996074795723,6.96732759475708,-0.14559578895568848,2.9286162853240967,-0.009416699409484863,-6.501497409772128e-05,-85.14678192138672,-103.25931549072266,-0.4501742720603943,-1.0964707136154175,89.84281158447266,-0.00042733855661936104,0.699999988079071,-4.768371808516747e-10,0.0,False,False,False,0
18155906.2826551,0.004296689294278622,1.5667273998260498,-0.03583185747265816,0.03896692395210266,14.108868598937988,-0.3256891071796417,2.9977476596832275,-0.008157294243574142,6.926658443262568e-06,-85.14644622802734,-103.1365966796875,-0.456479549407959,-0.775909423828125,89.84280395507812,-0.0003967209195252508,0.699999988079071,-4.768371808516747e-10,0.0,False,False,False,1
18155906.3676046,0.005326448939740658,1.940017819404602,-0.04414880648255348,0.012120851315557957,4.393838405609131,-0.09789517521858215,1.8645623922348022,-0.0044687530025839806,-8.2468295659055e-06,-85.14613342285156,-103.02056121826172,-0.46069616079330444,-0.6302488446235657,89.84282684326172,-0.0004272861697245389,0.699999988079071,-4.768371808516747e-10,0.0,False,False,False,1
18155906.4589434,0.0063410126604139805,2.3089144229888916,-0.05177651345729828,0.011107077822089195,4.038547039031982,-0.08350538462400436,0.5164040923118591,-0.0008016477222554386,-1.1543036634975579e-05,-85.14562225341797,-102.83580780029297,-0.465725839138031,-0.5423579812049866,89.84281921386719,-0.0004882736539002508,0.699999988079071,-4.768371808516747e-10,0.0,False,False,False,1
18155906.4589434,0.0063410126604139805,2.3089144229888916,-0.05177651345729828,0.011107077822089195,4.038547039031982,-0.08350538462400436,0.5164040923118591,-0.0008016477222554386,-1.1543036634975579e-05,-85.14562225341797,-102.83580780029297,-0.465725839138031,-0.5423579812049866,89.84281921386719,-0.0004882736539002508,0.699999988079071,-4.768371808516747e-10,0.0,False,False,False,1
